Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Italy,ITA,1970,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1969,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1968,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1967,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1966,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1965,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1964,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1963,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1962,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1961,Land area (sq. km),AG.LND.TOTL.K2,294110
Italy,ITA,1960,Land area (sq. km),AG.LND.TOTL.K2,
Italy,ITA,2017,Population growth (annual %),SP.POP.GROW,-0.125569717512104
Italy,ITA,2016,Population growth (annual %),SP.POP.GROW,-0.169884073301448
Italy,ITA,2015,Population growth (annual %),SP.POP.GROW,-0.0963761331392095
Italy,ITA,2014,Population growth (annual %),SP.POP.GROW,0.917504095962437
Italy,ITA,2013,Population growth (annual %),SP.POP.GROW,1.1592511168095
Italy,ITA,2012,Population growth (annual %),SP.POP.GROW,0.269541239520996
Italy,ITA,2011,Population growth (annual %),SP.POP.GROW,0.171978290995717
Italy,ITA,2010,Population growth (annual %),SP.POP.GROW,0.30759122234095
Italy,ITA,2009,Population growth (annual %),SP.POP.GROW,0.455613449577732
Italy,ITA,2008,Population growth (annual %),SP.POP.GROW,0.662469252941527
Italy,ITA,2007,Population growth (annual %),SP.POP.GROW,0.504933687397673
Italy,ITA,2006,Population growth (annual %),SP.POP.GROW,0.30055968851778
Italy,ITA,2005,Population growth (annual %),SP.POP.GROW,0.491389107503214
Italy,ITA,2004,Population growth (annual %),SP.POP.GROW,0.647182705470772
Italy,ITA,2003,Population growth (annual %),SP.POP.GROW,0.444507312655549
Italy,ITA,2002,Population growth (annual %),SP.POP.GROW,0.148916429490753
Italy,ITA,2001,Population growth (annual %),SP.POP.GROW,0.0561676014374784
Italy,ITA,2000,Population growth (annual %),SP.POP.GROW,0.045303631138613
Italy,ITA,1999,Population growth (annual %),SP.POP.GROW,0.0168208444553697
Italy,ITA,1998,Population growth (annual %),SP.POP.GROW,0.0287740158774372
Italy,ITA,1997,Population growth (annual %),SP.POP.GROW,0.05290695026061
Italy,ITA,1996,Population growth (annual %),SP.POP.GROW,0.0281044080072756
Italy,ITA,1995,Population growth (annual %),SP.POP.GROW,0.00158856230917393
Italy,ITA,1994,Population growth (annual %),SP.POP.GROW,0.0203720739457194
Italy,ITA,1993,Population growth (annual %),SP.POP.GROW,0.061135853002924
Italy,ITA,1992,Population growth (annual %),SP.POP.GROW,0.0679244330808808
Italy,ITA,1991,Population growth (annual %),SP.POP.GROW,0.0692311889532843
Italy,ITA,1990,Population growth (annual %),SP.POP.GROW,0.0837085729587984
Italy,ITA,1989,Population growth (annual %),SP.POP.GROW,0.0750090045352437
Italy,ITA,1988,Population growth (annual %),SP.POP.GROW,0.0483205970471755
Italy,ITA,1987,Population growth (annual %),SP.POP.GROW,0.0102051195547741
Italy,ITA,1986,Population growth (annual %),SP.POP.GROW,0.00544928189677628
Italy,ITA,1985,Population growth (annual %),SP.POP.GROW,0.0288999392122477
Italy,ITA,1984,Population growth (annual %),SP.POP.GROW,0.0223509131041464
Italy,ITA,1983,Population growth (annual %),SP.POP.GROW,0.0362946366697159
Italy,ITA,1982,Population growth (annual %),SP.POP.GROW,0.0740818599916188
Italy,ITA,1981,Population growth (annual %),SP.POP.GROW,0.12005432007943
Italy,ITA,1980,Population growth (annual %),SP.POP.GROW,0.20599975185947
Italy,ITA,1979,Population growth (annual %),SP.POP.GROW,0.289147207649738
Italy,ITA,1978,Population growth (annual %),SP.POP.GROW,0.356312950366128
Italy,ITA,1977,Population growth (annual %),SP.POP.GROW,0.424722057350148
Italy,ITA,1976,Population growth (annual %),SP.POP.GROW,0.498851058340731
Italy,ITA,1975,Population growth (annual %),SP.POP.GROW,0.597247218554801
Italy,ITA,1974,Population growth (annual %),SP.POP.GROW,0.654388935648374
Italy,ITA,1973,Population growth (annual %),SP.POP.GROW,0.678187647585975
Italy,ITA,1972,Population growth (annual %),SP.POP.GROW,0.567712498645759
Italy,ITA,1971,Population growth (annual %),SP.POP.GROW,0.466452872314018
Italy,ITA,1970,Population growth (annual %),SP.POP.GROW,0.528877031717835
Italy,ITA,1969,Population growth (annual %),SP.POP.GROW,0.56605850865814
Italy,ITA,1968,Population growth (annual %),SP.POP.GROW,0.631737252752781
Italy,ITA,1967,Population growth (annual %),SP.POP.GROW,0.723778172767654
Italy,ITA,1966,Population growth (annual %),SP.POP.GROW,0.77730440730804
Italy,ITA,1965,Population growth (annual %),SP.POP.GROW,0.842108616866269
Italy,ITA,1964,Population growth (annual %),SP.POP.GROW,0.822623699867765
Italy,ITA,1963,Population growth (annual %),SP.POP.GROW,0.729553242231653
Italy,ITA,1962,Population growth (annual %),SP.POP.GROW,0.676622989670017
Italy,ITA,1961,Population growth (annual %),SP.POP.GROW,0.668382874410405
Italy,ITA,1960,Population growth (annual %),SP.POP.GROW,1.99392840634543
Italy,ITA,2017,Population density (people per sq. km of land area),EN.POP.DNST,205.859169103148
Italy,ITA,2016,Population density (people per sq. km of land area),EN.POP.DNST,206.117828245053
Italy,ITA,2015,Population density (people per sq. km of land area),EN.POP.DNST,206.468287210172
Italy,ITA,2014,Population density (people per sq. km of land area),EN.POP.DNST,206.667369279935
Italy,ITA,2013,Population density (people per sq. km of land area),EN.POP.DNST,204.779859930645
Italy,ITA,2012,Population density (people per sq. km of land area),EN.POP.DNST,202.419653906303
Italy,ITA,2011,Population density (people per sq. km of land area),EN.POP.DNST,201.874784116407
Italy,ITA,2010,Population density (people per sq. km of land area),EN.POP.DNST,201.527901679472
Italy,ITA,2009,Population density (people per sq. km of land area),EN.POP.DNST,200.908971918134
Italy,ITA,2008,Population density (people per sq. km of land area),EN.POP.DNST,199.995685727885
Italy,ITA,2007,Population density (people per sq. km of land area),EN.POP.DNST,198.675154688244
Italy,ITA,2006,Population density (people per sq. km of land area),EN.POP.DNST,197.674505337594
Italy,ITA,2005,Population density (people per sq. km of land area),EN.POP.DNST,197.081267423676
Italy,ITA,2004,Population density (people per sq. km of land area),EN.POP.DNST,196.115207044265
Italy,ITA,2003,Population density (people per sq. km of land area),EN.POP.DNST,194.850081593799
Italy,ITA,2002,Population density (people per sq. km of land area),EN.POP.DNST,194.005667947367
Italy,ITA,2001,Population density (people per sq. km of land area),EN.POP.DNST,193.716976641393
Italy,ITA,2000,Population density (people per sq. km of land area),EN.POP.DNST,193.608201013226
Italy,ITA,1999,Population density (people per sq. km of land area),EN.POP.DNST,193.520509333243
Italy,ITA,1998,Population density (people per sq. km of land area),EN.POP.DNST,193.487960286967
Italy,ITA,1997,Population density (people per sq. km of land area),EN.POP.DNST,193.432294039645
Italy,ITA,1996,Population density (people per sq. km of land area),EN.POP.DNST,193.329981979531
Italy,ITA,1995,Population density (people per sq. km of land area),EN.POP.DNST,193.27565536704
Italy,ITA,1994,Population density (people per sq. km of land area),EN.POP.DNST,193.272585087212
Italy,ITA,1993,Population density (people per sq. km of land area),EN.POP.DNST,193.233215463602
Italy,ITA,1992,Population density (people per sq. km of land area),EN.POP.DNST,193.115116793037
Italy,ITA,1991,Population density (people per sq. km of land area),EN.POP.DNST,192.983988983714
Italy,ITA,1990,Population density (people per sq. km of land area),EN.POP.DNST,192.850430111183
Italy,ITA,1989,Population density (people per sq. km of land area),EN.POP.DNST,192.689065315698
Italy,ITA,1988,Population density (people per sq. km of land area),EN.POP.DNST,192.544585359219
Italy,ITA,1987,Population density (people per sq. km of land area),EN.POP.DNST,192.451569140798
Italy,ITA,1986,Population density (people per sq. km of land area),EN.POP.DNST,192.431930230186
Italy,ITA,1985,Population density (people per sq. km of land area),EN.POP.DNST,192.421444357553
Italy,ITA,1984,Population density (people per sq. km of land area),EN.POP.DNST,192.365842711911
Italy,ITA,1983,Population density (people per sq. km of land area),EN.POP.DNST,192.322851994152
Italy,ITA,1982,Population density (people per sq. km of land area),EN.POP.DNST,192.253061779606
Italy,ITA,1981,Population density (people per sq. km of land area),EN.POP.DNST,192.110689877937
Italy,ITA,1980,Population density (people per sq. km of land area),EN.POP.DNST,191.880191084968
Italy,ITA,1979,Population density (people per sq. km of land area),EN.POP.DNST,191.485325218456
Italy,ITA,1978,Population density (people per sq. km of land area),EN.POP.DNST,190.932450443712
Italy,ITA,1977,Population density (people per sq. km of land area),EN.POP.DNST,190.253343986944
Italy,ITA,1976,Population density (people per sq. km of land area),EN.POP.DNST,189.44700962225
Italy,ITA,1975,Population density (people per sq. km of land area),EN.POP.DNST,188.504304511917
Italy,ITA,1974,Population density (people per sq. km of land area),EN.POP.DNST,187.381823127401
Italy,ITA,1973,Population density (people per sq. km of land area),EN.POP.DNST,186.159620550134
Italy,ITA,1972,Population density (people per sq. km of land area),EN.POP.DNST,184.901380435891
Italy,ITA,1971,Population density (people per sq. km of land area),EN.POP.DNST,183.854646220802
Italy,ITA,1970,Population density (people per sq. km of land area),EN.POP.DNST,182.999047975247
Italy,ITA,1969,Population density (people per sq. km of land area),EN.POP.DNST,182.033762877835
Italy,ITA,1968,Population density (people per sq. km of land area),EN.POP.DNST,181.00625616266
Italy,ITA,1967,Population density (people per sq. km of land area),EN.POP.DNST,179.86637652579
Italy,ITA,1966,Population density (people per sq. km of land area),EN.POP.DNST,178.569242800313
Italy,ITA,1965,Population density (people per sq. km of land area),EN.POP.DNST,177.186596851518
Italy,ITA,1964,Population density (people per sq. km of land area),EN.POP.DNST,175.700758219714
Italy,ITA,1963,Population density (people per sq. km of land area),EN.POP.DNST,174.261330794601
Italy,ITA,1962,Population density (people per sq. km of land area),EN.POP.DNST,172.994627860324
Italy,ITA,1961,Population density (people per sq. km of land area),EN.POP.DNST,171.828057529496
Italy,ITA,1960,Population density (people per sq. km of land area),EN.POP.DNST,
Italy,ITA,2017,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11279511
Italy,ITA,2016,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11233778
Italy,ITA,2015,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11188346
Italy,ITA,2014,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11143214
Italy,ITA,2013,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11098378
Italy,ITA,2012,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11053838
Italy,ITA,2011,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,11009591
Italy,ITA,2010,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10965695
Italy,ITA,2009,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10922087
Italy,ITA,2008,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10878825
Italy,ITA,2007,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10835729
Italy,ITA,2006,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10792975
Italy,ITA,2005,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10750500
Italy,ITA,2004,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10708364
Italy,ITA,2003,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10666386
Italy,ITA,2002,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10624743
Italy,ITA,2001,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10601548
Italy,ITA,2000,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10619212
Italy,ITA,1999,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10636989
Italy,ITA,1998,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10654805
Italy,ITA,1997,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10672685
Italy,ITA,1996,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10690605
Italy,ITA,1995,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10708637
Italy,ITA,1994,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10726710
Italy,ITA,1993,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10744849
Italy,ITA,1992,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10763027
Italy,ITA,1991,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10771612
Italy,ITA,1990,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10759045
Italy,ITA,1989,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10746942
Italy,ITA,1988,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10735313
Italy,ITA,1987,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10724110
Italy,ITA,1986,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10713374
Italy,ITA,1985,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10703092
Italy,ITA,1984,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10693271
Italy,ITA,1983,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10683869
Italy,ITA,1982,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10674924
Italy,ITA,1981,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10653645
Italy,ITA,1980,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10605345
Italy,ITA,1979,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10557192
Italy,ITA,1978,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10509381
Italy,ITA,1977,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10461847
Italy,ITA,1976,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10414650
Italy,ITA,1975,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10367595
Italy,ITA,1974,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10320876
Italy,ITA,1973,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10274425
Italy,ITA,1972,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10228303
Italy,ITA,1971,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,10127668
Italy,ITA,1970,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,9911616
Italy,ITA,1969,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,9700393
Italy,ITA,1968,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,9494169
Italy,ITA,1967,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,9291991
Italy,ITA,1966,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,9094597
Italy,ITA,1965,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,8901603
Italy,ITA,1964,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,8713162
Italy,ITA,1963,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,8528411
Italy,ITA,1962,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,8348018
Italy,ITA,1961,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,8161833
Italy,ITA,1960,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,7956906
Italy,ITA,2017,GNI (current US$),NY.GNP.MKTP.CD,1945066279174.99
Italy,ITA,2016,GNI (current US$),NY.GNP.MKTP.CD,1863534223299.02
Italy,ITA,2015,GNI (current US$),NY.GNP.MKTP.CD,1822960420653.96
Italy,ITA,2014,GNI (current US$),NY.GNP.MKTP.CD,2151813931674.78
Italy,ITA,2013,GNI (current US$),NY.GNP.MKTP.CD,2126859419108.61
Italy,ITA,2012,GNI (current US$),NY.GNP.MKTP.CD,2069925664396.45
Italy,ITA,2011,GNI (current US$),NY.GNP.MKTP.CD,2270277573988.96
Italy,ITA,2010,GNI (current US$),NY.GNP.MKTP.CD,2120821410407.31
Italy,ITA,2009,GNI (current US$),NY.GNP.MKTP.CD,2183821756043.35
Italy,ITA,2008,GNI (current US$),NY.GNP.MKTP.CD,2368870367657.83
Italy,ITA,2007,GNI (current US$),NY.GNP.MKTP.CD,2204801806734.19
Italy,ITA,2006,GNI (current US$),NY.GNP.MKTP.CD,1950190691255.8
Italy,ITA,2005,GNI (current US$),NY.GNP.MKTP.CD,1855463748290.01
Italy,ITA,2004,GNI (current US$),NY.GNP.MKTP.CD,1795300099329.53
Italy,ITA,2003,GNI (current US$),NY.GNP.MKTP.CD,1562040970654.63
Italy,ITA,2002,GNI (current US$),NY.GNP.MKTP.CD,1260838697534.35
Italy,ITA,2001,GNI (current US$),NY.GNP.MKTP.CD,1158741118568.23
Italy,ITA,2000,GNI (current US$),NY.GNP.MKTP.CD,1137380597014.93
Italy,ITA,1999,GNI (current US$),NY.GNP.MKTP.CD,1246126891114.43
Italy,ITA,1998,GNI (current US$),NY.GNP.MKTP.CD,1259325415412.07
Italy,ITA,1997,GNI (current US$),NY.GNP.MKTP.CD,1233366189176.9
Italy,ITA,1996,GNI (current US$),NY.GNP.MKTP.CD,1296231522148.32
Italy,ITA,1995,GNI (current US$),NY.GNP.MKTP.CD,1156529537620.35
Italy,ITA,1994,GNI (current US$),NY.GNP.MKTP.CD,1078538549351.59
Italy,ITA,1993,GNI (current US$),NY.GNP.MKTP.CD,1046398460440.51
Italy,ITA,1992,GNI (current US$),NY.GNP.MKTP.CD,1294452818538.88
Italy,ITA,1991,GNI (current US$),NY.GNP.MKTP.CD,1224341745746.84
Italy,ITA,1990,GNI (current US$),NY.GNP.MKTP.CD,1162856595992.24
Italy,ITA,1989,GNI (current US$),NY.GNP.MKTP.CD,920995773920.406
Italy,ITA,1988,GNI (current US$),NY.GNP.MKTP.CD,886238688931.865
Italy,ITA,1987,GNI (current US$),NY.GNP.MKTP.CD,800546185987.451
Italy,ITA,1986,GNI (current US$),NY.GNP.MKTP.CD,634963069619.431
Italy,ITA,1985,GNI (current US$),NY.GNP.MKTP.CD,449618959131.934
Italy,ITA,1984,GNI (current US$),NY.GNP.MKTP.CD,435921639739.916
Italy,ITA,1983,GNI (current US$),NY.GNP.MKTP.CD,441133743753.187
Italy,ITA,1982,GNI (current US$),NY.GNP.MKTP.CD,424848362777.38
Italy,ITA,1981,GNI (current US$),NY.GNP.MKTP.CD,428704387497.871
Italy,ITA,1980,GNI (current US$),NY.GNP.MKTP.CD,478651067601.176
Italy,ITA,1979,GNI (current US$),NY.GNP.MKTP.CD,394577556280.587
Italy,ITA,1978,GNI (current US$),NY.GNP.MKTP.CD,314947617841.661
Italy,ITA,1977,GNI (current US$),NY.GNP.MKTP.CD,257433751371.516
Italy,ITA,1976,GNI (current US$),NY.GNP.MKTP.CD,224317382647.127
Italy,ITA,1975,GNI (current US$),NY.GNP.MKTP.CD,227460600237.248
Italy,ITA,1974,GNI (current US$),NY.GNP.MKTP.CD,199054509080.083
Italy,ITA,1973,GNI (current US$),NY.GNP.MKTP.CD,176078667552.308
Italy,ITA,1972,GNI (current US$),NY.GNP.MKTP.CD,146100263280.212
Italy,ITA,1971,GNI (current US$),NY.GNP.MKTP.CD,125338156367.041
Italy,ITA,1970,GNI (current US$),NY.GNP.MKTP.CD,113982997831.475
Italy,ITA,1969,GNI (current US$),NY.GNP.MKTP.CD,97575749223.2068
Italy,ITA,1968,GNI (current US$),NY.GNP.MKTP.CD,88326648581.6843
Italy,ITA,1967,GNI (current US$),NY.GNP.MKTP.CD,81443074752.1843
Italy,ITA,1966,GNI (current US$),NY.GNP.MKTP.CD,74005443913.3158
Italy,ITA,1965,GNI (current US$),NY.GNP.MKTP.CD,68239418775.017
Italy,ITA,1964,GNI (current US$),NY.GNP.MKTP.CD,63310021307.057
Italy,ITA,1963,GNI (current US$),NY.GNP.MKTP.CD,57801822228.1077
Italy,ITA,1962,GNI (current US$),NY.GNP.MKTP.CD,50471132481.6286
Italy,ITA,1961,GNI (current US$),NY.GNP.MKTP.CD,44941821181.681
Italy,ITA,1960,GNI (current US$),NY.GNP.MKTP.CD,40495892097.0731
Italy,ITA,2017,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,2016,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,2015,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,2
Italy,ITA,2014,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.2
Italy,ITA,2013,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.4
Italy,ITA,2012,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.2
Italy,ITA,2011,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.2
Italy,ITA,2010,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.2
Italy,ITA,2009,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1
Italy,ITA,2008,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
Italy,ITA,2007,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
Italy,ITA,2006,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
Italy,ITA,2005,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
Italy,ITA,2004,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
Italy,ITA,2003,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
Italy,ITA,2002,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,2001,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,2000,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1999,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1998,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1997,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1996,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1995,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1994,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1993,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1992,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1991,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1990,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1989,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1988,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1987,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1986,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1985,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1984,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1983,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1982,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1981,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1980,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1979,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1978,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1977,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1976,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1975,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1974,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1973,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1972,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1971,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1970,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1969,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1968,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1967,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1966,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1965,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1964,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1963,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1962,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1961,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,1960,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
Italy,ITA,2017,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,
Italy,ITA,2016,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,
Italy,ITA,2015,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,
Italy,ITA,2014,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,37.236
Italy,ITA,2013,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,38.396
Italy,ITA,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,39.571
Italy,ITA,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,40.424
Italy,ITA,2010,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,40.159
Italy,ITA,2009,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,41.926
Italy,ITA,2008,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,41.691
Italy,ITA,2007,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,42.148
Italy,ITA,2006,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,42.887
Italy,ITA,2005,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,44.209
Italy,ITA,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,44.974
