Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,2018,Population growth (annual %),SP.POP.GROW,
United States,USA,2017,Population growth (annual %),SP.POP.GROW,0.712729409498835
United States,USA,2016,Population growth (annual %),SP.POP.GROW,0.734307439742705
United States,USA,2015,Population growth (annual %),SP.POP.GROW,0.755812954934385
United States,USA,2014,Population growth (annual %),SP.POP.GROW,0.752305212009722
United States,USA,2013,Population growth (annual %),SP.POP.GROW,0.711248386684869
United States,USA,2012,Population growth (annual %),SP.POP.GROW,0.750914976335014
United States,USA,2011,Population growth (annual %),SP.POP.GROW,0.742651798264185
United States,USA,2010,Population growth (annual %),SP.POP.GROW,0.83326258638082
United States,USA,2009,Population growth (annual %),SP.POP.GROW,0.876651298802912
United States,USA,2008,Population growth (annual %),SP.POP.GROW,0.945865287282592
United States,USA,2007,Population growth (annual %),SP.POP.GROW,0.951055242772428
United States,USA,2006,Population growth (annual %),SP.POP.GROW,0.964253917136075
United States,USA,2005,Population growth (annual %),SP.POP.GROW,0.921713167161207
United States,USA,2004,Population growth (annual %),SP.POP.GROW,0.925483968943482
United States,USA,2003,Population growth (annual %),SP.POP.GROW,0.859481712840946
United States,USA,2002,Population growth (annual %),SP.POP.GROW,0.927797485710314
United States,USA,2001,Population growth (annual %),SP.POP.GROW,0.989741382223669
United States,USA,2000,Population growth (annual %),SP.POP.GROW,1.11276899679534
United States,USA,1999,Population growth (annual %),SP.POP.GROW,1.14834004729055
United States,USA,1998,Population growth (annual %),SP.POP.GROW,1.16571452642589
United States,USA,1997,Population growth (annual %),SP.POP.GROW,1.20396029701272
United States,USA,1996,Population growth (annual %),SP.POP.GROW,1.16341161998189
United States,USA,1995,Population growth (annual %),SP.POP.GROW,1.19078709090209
United States,USA,1994,Population growth (annual %),SP.POP.GROW,1.2262960888682
United States,USA,1993,Population growth (annual %),SP.POP.GROW,1.31867999977741
United States,USA,1992,Population growth (annual %),SP.POP.GROW,1.38688569247935
United States,USA,1991,Population growth (annual %),SP.POP.GROW,1.33626074073779
United States,USA,1990,Population growth (annual %),SP.POP.GROW,1.12965052045579
United States,USA,1989,Population growth (annual %),SP.POP.GROW,0.944405555428529
United States,USA,1988,Population growth (annual %),SP.POP.GROW,0.907999040167679
United States,USA,1987,Population growth (annual %),SP.POP.GROW,0.893829201032046
United States,USA,1986,Population growth (annual %),SP.POP.GROW,0.924164157058979
United States,USA,1985,Population growth (annual %),SP.POP.GROW,0.886129040850881
United States,USA,1984,Population growth (annual %),SP.POP.GROW,0.865817336309961
United States,USA,1983,Population growth (annual %),SP.POP.GROW,0.914378513375149
United States,USA,1982,Population growth (annual %),SP.POP.GROW,0.953317566163514
United States,USA,1981,Population growth (annual %),SP.POP.GROW,0.981415437259678
United States,USA,1980,Population growth (annual %),SP.POP.GROW,0.959589922764484
United States,USA,1979,Population growth (annual %),SP.POP.GROW,1.10357656509899
United States,USA,1978,Population growth (annual %),SP.POP.GROW,1.0595730803427
United States,USA,1977,Population growth (annual %),SP.POP.GROW,1.00577199618134
United States,USA,1976,Population growth (annual %),SP.POP.GROW,0.950220048994522
United States,USA,1975,Population growth (annual %),SP.POP.GROW,0.985986067347125
United States,USA,1974,Population growth (annual %),SP.POP.GROW,0.913660196067714
United States,USA,1973,Population growth (annual %),SP.POP.GROW,0.954476728552297
United States,USA,1972,Population growth (annual %),SP.POP.GROW,1.07052275237269
United States,USA,1971,Population growth (annual %),SP.POP.GROW,1.26433369185094
United States,USA,1970,Population growth (annual %),SP.POP.GROW,1.16500266687286
United States,USA,1969,Population growth (annual %),SP.POP.GROW,0.977242811872469
United States,USA,1968,Population growth (annual %),SP.POP.GROW,0.998461043585335
United States,USA,1967,Population growth (annual %),SP.POP.GROW,1.08888120728762
United States,USA,1966,Population growth (annual %),SP.POP.GROW,1.1548931907552
United States,USA,1965,Population growth (annual %),SP.POP.GROW,1.25017164562845
United States,USA,1964,Population growth (annual %),SP.POP.GROW,1.38904605518369
United States,USA,1963,Population growth (annual %),SP.POP.GROW,1.43916476170683
United States,USA,1962,Population growth (annual %),SP.POP.GROW,1.53799735825387
United States,USA,1961,Population growth (annual %),SP.POP.GROW,1.65773003738953
United States,USA,1960,Population growth (annual %),SP.POP.GROW,1.70199277744096
United States,USA,2018,Population density (people per sq. km of land area),EN.POP.DNST,35.8705514779031
United States,USA,2017,Population density (people per sq. km of land area),EN.POP.DNST,35.6077645937324
United States,USA,2016,Population density (people per sq. km of land area),EN.POP.DNST,35.3548798459019
United States,USA,2015,Population density (people per sq. km of land area),EN.POP.DNST,35.0962171847362
United States,USA,2014,Population density (people per sq. km of land area),EN.POP.DNST,34.8319553491586
United States,USA,2013,Population density (people per sq. km of land area),EN.POP.DNST,34.5708959466166
United States,USA,2012,Population density (people per sq. km of land area),EN.POP.DNST,34.3258833638337
United States,USA,2011,Population density (people per sq. km of land area),EN.POP.DNST,34.0690905195126
United States,USA,2010,Population density (people per sq. km of land area),EN.POP.DNST,33.8170129938278
United States,USA,2009,Population density (people per sq. km of land area),EN.POP.DNST,33.5363992251367
United States,USA,2008,Population density (people per sq. km of land area),EN.POP.DNST,33.2436868537795
United States,USA,2007,Population density (people per sq. km of land area),EN.POP.DNST,32.8786113609374
United States,USA,2006,Population density (people per sq. km of land area),EN.POP.DNST,32.5673998463204
United States,USA,2005,Population density (people per sq. km of land area),EN.POP.DNST,32.2548765979183
United States,USA,2004,Population density (people per sq. km of land area),EN.POP.DNST,31.9589450682826
United States,USA,2003,Population density (people per sq. km of land area),EN.POP.DNST,31.6645346171981
United States,USA,2002,Population density (people per sq. km of land area),EN.POP.DNST,31.3935499327652
United States,USA,2001,Population density (people per sq. km of land area),EN.POP.DNST,31.1036283879362
United States,USA,2000,Population density (people per sq. km of land area),EN.POP.DNST,30.7973013298523
United States,USA,1999,Population density (people per sq. km of land area),EN.POP.DNST,30.4663411566379
United States,USA,1998,Population density (people per sq. km of land area),EN.POP.DNST,30.1184850681737
United States,USA,1997,Population density (people per sq. km of land area),EN.POP.DNST,29.7694279699879
United States,USA,1996,Population density (people per sq. km of land area),EN.POP.DNST,29.4131648134723
United States,USA,1995,Population density (people per sq. km of land area),EN.POP.DNST,29.0729515141457
United States,USA,1994,Population density (people per sq. km of land area),EN.POP.DNST,28.7288076375484
United States,USA,1993,Population density (people per sq. km of land area),EN.POP.DNST,28.3786587123429
United States,USA,1992,Population density (people per sq. km of land area),EN.POP.DNST,28.0068916121481
United States,USA,1991,Population density (people per sq. km of land area),EN.POP.DNST,27.6211491261017
United States,USA,1990,Population density (people per sq. km of land area),EN.POP.DNST,27.2545136128993
United States,USA,1989,Population density (people per sq. km of land area),EN.POP.DNST,26.9483653165862
United States,USA,1988,Population density (people per sq. km of land area),EN.POP.DNST,26.6950614480247
United States,USA,1987,Population density (people per sq. km of land area),EN.POP.DNST,26.4537676766794
United States,USA,1986,Population density (people per sq. km of land area),EN.POP.DNST,26.2183697712404
United States,USA,1985,Population density (people per sq. km of land area),EN.POP.DNST,25.9771851825972
United States,USA,1984,Population density (people per sq. km of land area),EN.POP.DNST,25.7480106911702
United States,USA,1983,Population density (people per sq. km of land area),EN.POP.DNST,25.526042258073
United States,USA,1982,Population density (people per sq. km of land area),EN.POP.DNST,25.293701468289
United States,USA,1981,Population density (people per sq. km of land area),EN.POP.DNST,25.0537178893674
United States,USA,1980,Population density (people per sq. km of land area),EN.POP.DNST,24.8090394542612
United States,USA,1979,Population density (people per sq. km of land area),EN.POP.DNST,24.5721129909946
United States,USA,1978,Population density (people per sq. km of land area),EN.POP.DNST,24.3024317171382
United States,USA,1977,Population density (people per sq. km of land area),EN.POP.DNST,24.0462890983256
United States,USA,1976,Population density (people per sq. km of land area),EN.POP.DNST,23.8056504231922
United States,USA,1975,Population density (people per sq. km of land area),EN.POP.DNST,23.5805156917379
United States,USA,1974,Population density (people per sq. km of land area),EN.POP.DNST,23.3491575462716
United States,USA,1973,Population density (people per sq. km of land area),EN.POP.DNST,23.1367971909474
United States,USA,1972,Population density (people per sq. km of land area),EN.POP.DNST,22.9170124118896
United States,USA,1971,Population density (people per sq. km of land area),EN.POP.DNST,22.6729890729952
United States,USA,1970,Population density (people per sq. km of land area),EN.POP.DNST,22.3881314035655
United States,USA,1969,Population density (people per sq. km of land area),EN.POP.DNST,22.1288224863958
United States,USA,1968,Population density (people per sq. km of land area),EN.POP.DNST,21.9136233808205
United States,USA,1967,Population density (people per sq. km of land area),EN.POP.DNST,21.6959130731
United States,USA,1966,Population density (people per sq. km of land area),EN.POP.DNST,21.4609518984688
United States,USA,1965,Population density (people per sq. km of land area),EN.POP.DNST,21.2145265401312
United States,USA,1964,Population density (people per sq. km of land area),EN.POP.DNST,20.9509594975849
United States,USA,1963,Population density (people per sq. km of land area),EN.POP.DNST,20.6619528854804
United States,USA,1962,Population density (people per sq. km of land area),EN.POP.DNST,20.3667228593639
United States,USA,1961,Population density (people per sq. km of land area),EN.POP.DNST,20.0558797068663
United States,USA,1960,Population density (people per sq. km of land area),EN.POP.DNST,
United States,USA,2018,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,151340879
United States,USA,2017,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,149493144
United States,USA,2016,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,147686617
United States,USA,2015,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,145920115
United States,USA,2014,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,144194855
United States,USA,2013,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,142507280
United States,USA,2012,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,140858582
United States,USA,2011,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,139240988
United States,USA,2010,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,137660260
United States,USA,2009,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,136113194
United States,USA,2008,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,134600924
United States,USA,2007,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,133116365
United States,USA,2006,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,131664843
United States,USA,2005,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,130243458
United States,USA,2004,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,128853293
United States,USA,2003,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,127487866
United States,USA,2002,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,126152120
United States,USA,2001,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,124843418
United States,USA,2000,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,123562801
United States,USA,1999,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,121701995
United States,USA,1998,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,119691727
United States,USA,1997,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,117729566
United States,USA,1996,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,115816534
United States,USA,1995,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,113943290
United States,USA,1994,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,112116197
United States,USA,1993,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,110331233
United States,USA,1992,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,108589444
United States,USA,1991,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,106882401
United States,USA,1990,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,105216000
United States,USA,1989,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,103839184
United States,USA,1988,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,102578758
United States,USA,1987,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,101344109
United States,USA,1986,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,100139539
United States,USA,1985,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,98962536
United States,USA,1984,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,97813885
United States,USA,1983,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,96688144
United States,USA,1982,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,95589276
United States,USA,1981,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,94515019
United States,USA,1980,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,93466126
United States,USA,1979,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,92505147
United States,USA,1978,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,91596793
United States,USA,1977,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,90717336
United States,USA,1976,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,89866913
United States,USA,1975,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,89041091
United States,USA,1974,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,88242400
United States,USA,1973,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,87468789
United States,USA,1972,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,86720408
United States,USA,1971,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,85993398
United States,USA,1970,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,85290017
United States,USA,1969,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,83807175
United States,USA,1968,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,82104310
United States,USA,1967,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,80442305
United States,USA,1966,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,78826568
United States,USA,1965,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,77253309
United States,USA,1964,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,75723200
United States,USA,1963,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,74228631
United States,USA,1962,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,72774562
United States,USA,1961,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,71357652
United States,USA,1960,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,69978587
United States,USA,2018,GNI (current US$),NY.GNP.MKTP.CD,
United States,USA,2017,GNI (current US$),NY.GNP.MKTP.CD,19607598000000
United States,USA,2016,GNI (current US$),NY.GNP.MKTP.CD,18968714000000
United States,USA,2015,GNI (current US$),NY.GNP.MKTP.CD,18581144000000
United States,USA,2014,GNI (current US$),NY.GNP.MKTP.CD,17892074000000
United States,USA,2013,GNI (current US$),NY.GNP.MKTP.CD,17073716000000
United States,USA,2012,GNI (current US$),NY.GNP.MKTP.CD,16596084000000
United States,USA,2011,GNI (current US$),NY.GNP.MKTP.CD,15802898000000
United States,USA,2010,GNI (current US$),NY.GNP.MKTP.CD,15121133000000
United States,USA,2009,GNI (current US$),NY.GNP.MKTP.CD,14494460000000
United States,USA,2008,GNI (current US$),NY.GNP.MKTP.CD,14791194000000
United States,USA,2007,GNI (current US$),NY.GNP.MKTP.CD,14585723000000
United States,USA,2006,GNI (current US$),NY.GNP.MKTP.CD,14140770000000
United States,USA,2005,GNI (current US$),NY.GNP.MKTP.CD,13221776000000
United States,USA,2004,GNI (current US$),NY.GNP.MKTP.CD,12372645000000
United States,USA,2003,GNI (current US$),NY.GNP.MKTP.CD,11591408000000
United States,USA,2002,GNI (current US$),NY.GNP.MKTP.CD,11098891000000
United States,USA,2001,GNI (current US$),NY.GNP.MKTP.CD,10788612000000
United States,USA,2000,GNI (current US$),NY.GNP.MKTP.CD,10421259000000
United States,USA,1999,GNI (current US$),NY.GNP.MKTP.CD,9725260000000
United States,USA,1998,GNI (current US$),NY.GNP.MKTP.CD,9167551000000
United States,USA,1997,GNI (current US$),NY.GNP.MKTP.CD,8620325000000
United States,USA,1996,GNI (current US$),NY.GNP.MKTP.CD,8075414000000
United States,USA,1995,GNI (current US$),NY.GNP.MKTP.CD,7602259000000
United States,USA,1994,GNI (current US$),NY.GNP.MKTP.CD,7195801000000
United States,USA,1993,GNI (current US$),NY.GNP.MKTP.CD,6758382000000
United States,USA,1992,GNI (current US$),NY.GNP.MKTP.CD,6459473000000
United States,USA,1991,GNI (current US$),NY.GNP.MKTP.CD,6117250000000
United States,USA,1990,GNI (current US$),NY.GNP.MKTP.CD,5922924000000
United States,USA,1989,GNI (current US$),NY.GNP.MKTP.CD,5618304000000
United States,USA,1988,GNI (current US$),NY.GNP.MKTP.CD,5275759000000
United States,USA,1987,GNI (current US$),NY.GNP.MKTP.CD,4847150000000
United States,USA,1986,GNI (current US$),NY.GNP.MKTP.CD,4530366000000
United States,USA,1985,GNI (current US$),NY.GNP.MKTP.CD,4320842000000
United States,USA,1984,GNI (current US$),NY.GNP.MKTP.CD,4038321000000
United States,USA,1983,GNI (current US$),NY.GNP.MKTP.CD,3621060000000
United States,USA,1982,GNI (current US$),NY.GNP.MKTP.CD,3374728000000
United States,USA,1981,GNI (current US$),NY.GNP.MKTP.CD,3207178000000
United States,USA,1980,GNI (current US$),NY.GNP.MKTP.CD,2852759000000
United States,USA,1979,GNI (current US$),NY.GNP.MKTP.CD,2619286000000
United States,USA,1978,GNI (current US$),NY.GNP.MKTP.CD,2355002000000
United States,USA,1977,GNI (current US$),NY.GNP.MKTP.CD,2086987000000
United States,USA,1976,GNI (current US$),NY.GNP.MKTP.CD,1873976000000
United States,USA,1975,GNI (current US$),NY.GNP.MKTP.CD,1688685000000
United States,USA,1974,GNI (current US$),NY.GNP.MKTP.CD,1556937000000
United States,USA,1973,GNI (current US$),NY.GNP.MKTP.CD,1435060000000
United States,USA,1972,GNI (current US$),NY.GNP.MKTP.CD,1283873000000
United States,USA,1971,GNI (current US$),NY.GNP.MKTP.CD,1165881000000
United States,USA,1970,GNI (current US$),NY.GNP.MKTP.CD,1076932000000
United States,USA,1969,GNI (current US$),NY.GNP.MKTP.CD,1026000000000
United States,USA,1968,GNI (current US$),NY.GNP.MKTP.CD,948600000000
United States,USA,1967,GNI (current US$),NY.GNP.MKTP.CD,867100000000
United States,USA,1966,GNI (current US$),NY.GNP.MKTP.CD,820100000000
United States,USA,1965,GNI (current US$),NY.GNP.MKTP.CD,749000000000
United States,USA,1964,GNI (current US$),NY.GNP.MKTP.CD,690700000000
United States,USA,1963,GNI (current US$),NY.GNP.MKTP.CD,643100000000
United States,USA,1962,GNI (current US$),NY.GNP.MKTP.CD,609200000000
United States,USA,1961,GNI (current US$),NY.GNP.MKTP.CD,566800000000
United States,USA,1960,GNI (current US$),NY.GNP.MKTP.CD,546400000000
United States,USA,2018,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2017,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2016,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1.2
United States,USA,2015,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2014,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2013,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2012,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2011,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2010,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2009,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2008,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2007,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2006,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2005,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2004,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,1
United States,USA,2003,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2002,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2001,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2000,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1999,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1998,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1997,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1996,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1995,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1994,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.7
United States,USA,1993,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1992,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1991,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1990,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1989,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1988,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1987,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1986,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1985,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1984,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1983,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1982,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1981,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1980,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1979,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,0.5
United States,USA,1978,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1977,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1976,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1975,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1974,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1973,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1972,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1971,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1970,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1969,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1968,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1967,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1966,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1965,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1964,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1963,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1962,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1961,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,1960,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,
United States,USA,2018,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,
United States,USA,2017,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,
United States,USA,2016,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,
United States,USA,2015,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,80.229
United States,USA,2014,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.191
United States,USA,2013,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,77.962
United States,USA,2012,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,77.626
United States,USA,2011,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,77.866
United States,USA,2010,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,77.137
United States,USA,2009,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.044
United States,USA,2008,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,78.706
United States,USA,2007,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,79.348
United States,USA,2006,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.169
United States,USA,2005,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.407
United States,USA,2004,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,81.409
United States,USA,2003,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.425
United States,USA,2002,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.75
United States,USA,2001,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,84.102
United States,USA,2000,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.253
United States,USA,1999,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.645
United States,USA,1998,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,83.402
United States,USA,1997,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,85.239
United States,USA,1996,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,86.969
United States,USA,1995,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,89.271
United States,USA,1994,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,89.422
United States,USA,1993,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,89.914
United States,USA,1992,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,88.944
United States,USA,1991,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,90.64
United States,USA,1990,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,90.817
United States,USA,1989,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,92.425
United States,USA,1988,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,94.331
